"concept_id","concept_name","concept_code","vocabulary_id"
588631,"30 ML eculizumab 10 MG/ML Injection Box of 1","OMOP3135584","RxNorm Extension"
588940,"eculizumab 10 MG/ML Injection Box of 1","OMOP3137336","RxNorm Extension"
19080458,"eculizumab","591781","RxNorm"
19125641,"eculizumab 10 MG/ML","700382","RxNorm"
19125642,"30 ML eculizumab 10 MG/ML Injection","700384","RxNorm"
19125643,"eculizumab 10 MG/ML [Soliris]","700385","RxNorm"
19125644,"30 ML eculizumab 10 MG/ML Injection [Soliris]","700387","RxNorm"
21029433,"30 ML eculizumab 10 MG/ML Prefilled Syringe [Soliris] Box of 1","OMOP317111","RxNorm Extension"
21046281,"eculizumab 10 MG/ML Prefilled Syringe Box of 1","OMOP263009","RxNorm Extension"
21058851,"30 ML eculizumab 10 MG/ML Prefilled Syringe Box of 1","OMOP317107","RxNorm Extension"
21058852,"30 ML eculizumab 10 MG/ML Prefilled Syringe [Soliris] by Alexion","OMOP317110","RxNorm Extension"
21085518,"eculizumab 10 MG/ML Prefilled Syringe [Soliris] Box of 1","OMOP263010","RxNorm Extension"
21108006,"30 ML eculizumab 10 MG/ML Prefilled Syringe","OMOP317106","RxNorm Extension"
21108007,"30 ML eculizumab 10 MG/ML Prefilled Syringe [Soliris] Box of 1 by Alexion","OMOP317112","RxNorm Extension"
21157216,"30 ML eculizumab 10 MG/ML Prefilled Syringe [Soliris]","OMOP317109","RxNorm Extension"
35783647,"30 ML eculizumab 10 MG/ML Injection [Soliris] by Alexion","OMOP2785108","RxNorm Extension"
35803994,"Eculizumab monotherapy","3922","HemOnc"
36226558,"eculizumab Injectable Product","1161281","RxNorm"
36241016,"Soliris Injectable Product","1184826","RxNorm"
36779395,"30 ML eculizumab 10 MG/ML Intravenous Solution [Soliris] Box of 1 by Alexion","OMOP4767705","RxNorm Extension"
36779396,"30 ML eculizumab 10 MG/ML Intravenous Solution [Soliris] Box of 1","OMOP4767706","RxNorm Extension"
36779397,"30 ML eculizumab 10 MG/ML Intravenous Solution [Soliris]","OMOP4767707","RxNorm Extension"
36779398,"30 ML eculizumab 10 MG/ML Intravenous Solution Box of 1","OMOP4767708","RxNorm Extension"
36779399,"30 ML eculizumab 10 MG/ML Intravenous Solution","OMOP4767709","RxNorm Extension"
36789904,"eculizumab 10 MG/ML Intravenous Solution [Soliris] Box of 1","OMOP4778149","RxNorm Extension"
36789905,"eculizumab 10 MG/ML Intravenous Solution [Soliris]","OMOP4778150","RxNorm Extension"
36789906,"eculizumab 10 MG/ML Intravenous Solution Box of 1","OMOP4778151","RxNorm Extension"
36789907,"eculizumab 10 MG/ML Intravenous Solution","OMOP4778152","RxNorm Extension"
36789908,"eculizumab Intravenous Solution [Soliris]","OMOP4778153","RxNorm Extension"
36789909,"eculizumab Intravenous Solution","OMOP4778154","RxNorm Extension"
41054626,"eculizumab 10 MG/ML Injectable Solution Box of 1","OMOP2252588","RxNorm Extension"
41086201,"eculizumab 10 MG/ML Injectable Solution","OMOP2284163","RxNorm Extension"
41096446,"eculizumab 10 MG/ML Injection [Soliris] Box of 1","OMOP2294408","RxNorm Extension"
41267446,"eculizumab Injectable Solution","OMOP2465408","RxNorm Extension"
41385119,"30 ML eculizumab 10 MG/ML Injection [Soliris] Box of 1","OMOP2583081","RxNorm Extension"
41387026,"30 ML eculizumab 10 MG/ML Injectable Solution Box of 1","OMOP2584988","RxNorm Extension"
41388635,"30 ML eculizumab 10 MG/ML Injection [Soliris] Box of 1 by Alexion","OMOP2586597","RxNorm Extension"
41388969,"30 ML eculizumab 10 MG/ML Injectable Solution","OMOP2586931","RxNorm Extension"
42479005,"eculizumab 10 MG/ML Prefilled Syringe","OMOP417627","RxNorm Extension"
42479600,"eculizumab 10 MG/ML Prefilled Syringe [Soliris]","OMOP417628","RxNorm Extension"
42481350,"eculizumab Prefilled Syringe","OMOP417625","RxNorm Extension"
42481351,"eculizumab Prefilled Syringe [Soliris]","OMOP417626","RxNorm Extension"
42920117,"30 ML eculizumab 10 MG/ML Injectable Solution [Soliris]","OMOP4646971","RxNorm Extension"
42973476,"eculizumab 10 MG/ML Injectable Solution [Soliris]","OMOP4699882","RxNorm Extension"
42973477,"eculizumab Injectable Solution [Soliris]","OMOP4699883","RxNorm Extension"
44102441,"eculizumab 10 MG/ML Injection [Soliris] by Alexion","OMOP1097072","RxNorm Extension"
46275596,"eculizumab Injection","1655947","RxNorm"
46275597,"eculizumab Injection [Soliris]","1655949","RxNorm"
46275598,"eculizumab 10 MG/ML Injection","1655951","RxNorm"
46275599,"eculizumab 10 MG/ML Injection [Soliris]","1655952","RxNorm"
